impl,seed,state_file,reaction_file,trials,time_limit,steps,chem,mean,variance,threshold_hits,threshold_pct
cuda,20,input_files/test.in,input_files/test.r,5000,-1,-1,a,3.1296,3.27,0,0
cuda,20,input_files/test.in,input_files/test.r,5000,-1,-1,b,7.0528,2.91121,0,0
cuda,20,input_files/test.in,input_files/test.r,5000,-1,-1,c,4.9458,0.850462,0,0
