impl,seed,state_file,reaction_file,trials,time_limit,steps,chem,mean,variance,threshold_hits,threshold_pct
cuda,6,input_files/test.in,input_files/test.r,5000,-1,-1,a,3.1064,3.20908,0,0
cuda,6,input_files/test.in,input_files/test.r,5000,-1,-1,b,7.0756,2.81068,0,0
cuda,6,input_files/test.in,input_files/test.r,5000,-1,-1,c,4.9636,0.907875,0,0
