impl,seed,state_file,reaction_file,trials,time_limit,steps,chem,mean,variance,threshold_hits,threshold_pct
cuda,4,input_files/test.in,input_files/test.r,5000,-1,-1,a,3.1224,3.32262,0,0
cuda,4,input_files/test.in,input_files/test.r,5000,-1,-1,b,7.0386,2.92431,0,0
cuda,4,input_files/test.in,input_files/test.r,5000,-1,-1,c,4.9826,0.956297,0,0
