impl,seed,state_file,reaction_file,trials,time_limit,steps,chem,mean,variance,threshold_hits,threshold_pct
cuda,12,input_files/test.in,input_files/test.r,5000,-1,-1,a,3.1712,3.42989,0,0
cuda,12,input_files/test.in,input_files/test.r,5000,-1,-1,b,7.0004,3.0596,0,0
cuda,12,input_files/test.in,input_files/test.r,5000,-1,-1,c,4.9574,0.887985,0,0
